slack_ns,logic_levels,src_router,dst_router,class,src_pin,dst_pin
1.359,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/DP/I
1.367,20,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_eject_fifo/count_reg[1]/D
1.367,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_24_29/RAMC_D1/I
1.368,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc0_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/DP/I
1.369,19,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_24_29/RAMC/I
1.375,19,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_eject_fifo/wr_ptr_reg[1]/CE
1.379,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31__0/SP/I
1.382,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/D
1.390,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/rd_ptr_reg[1]/D
1.397,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/DP/I
1.403,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_24_29/RAMB/I
1.406,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/DP/I
1.408,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[1].r/u_allocator/output_owner_reg[3][0]/CE
1.408,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[1].r/u_allocator/output_owner_reg[3][1]/CE
1.408,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[1].r/u_allocator/output_owner_reg[3][2]/CE
1.408,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[1].r/u_allocator/output_owner_reg[3][3]/CE
1.420,19,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_allocator/output_owner_reg[1][1]/CE
1.420,19,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_allocator/output_owner_reg[1][2]/CE
1.422,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_allocator/output_owner_reg[1][0]/CE
1.422,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_allocator/output_owner_reg[1][1]/CE
1.422,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_allocator/output_owner_reg[1][2]/CE
1.422,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_allocator/output_owner_reg[1][3]/CE
1.428,19,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_allocator/output_owner_reg[1][0]/CE
1.428,19,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_allocator/output_owner_reg[1][3]/CE
1.430,17,3,3,intra,u_mesh/GEN_R[3].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[3].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/D
1.438,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/SP/I
1.445,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_datapath/east_vc0_fifo/rd_ptr_reg[0]/D
1.447,19,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[0].r/u_datapath/east_vc2_fifo/credit_valid_reg/D
1.447,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_allocator/output_owner_reg[2][0]/CE
1.447,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_allocator/output_owner_reg[2][1]/CE
1.447,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_allocator/output_owner_reg[2][2]/CE
1.447,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_allocator/output_owner_reg[2][3]/CE
1.447,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/SP/I
1.448,19,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_datapath/south_vc2_fifo/rd_ptr_reg[0]/D
1.453,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc2_fifo/credit_valid_reg/D
1.470,19,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_eject_fifo/fifo_mem_reg[0][flit_data]_0_15_30_31/SP/I
1.471,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/DP/I
1.472,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31/SP/I
1.476,19,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_eject_fifo/fifo_mem_reg[0][flit_type]_0_15_0_0/DP/I
1.480,19,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_eject_fifo/fifo_mem_reg[0][vc_id]_0_15_0_0/SP/I
1.482,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]/D
1.484,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]_replica/D
1.494,19,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_datapath/south_vc2_fifo/rd_ptr_reg[1]/D
1.496,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/DP/I
1.502,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_24_29/RAMA_D1/I
1.505,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc0_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/DP/I
1.508,19,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_allocator/output_owner_reg[1][0]/CE
1.508,19,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_allocator/output_owner_reg[1][3]/CE
1.509,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/DP/I
1.519,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/SP/I
1.532,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_datapath/north_vc2_fifo/credit_valid_reg/D
1.534,19,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_eject_fifo/wr_ptr_reg[0]/CE
1.537,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_datapath/east_vc0_fifo/credit_valid_reg/D
1.537,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/SP/I
1.538,18,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/D
1.540,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_24_29/RAMC_D1/I
1.545,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31/DP/I
1.546,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc0_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/SP/I
1.549,17,3,3,intra,u_mesh/GEN_R[3].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[3].r/u_eject_fifo/wr_ptr_reg[0]/CE
1.549,17,3,3,intra,u_mesh/GEN_R[3].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[3].r/u_eject_fifo/wr_ptr_reg[1]/CE
1.551,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_eject_fifo/count_reg[1]/D
1.553,19,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_allocator/output_locked_reg[2]/D
1.578,17,3,3,intra,u_mesh/GEN_R[3].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[3].r/u_datapath/east_vc2_fifo/rd_ptr_reg[1]/D
1.578,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_eject_fifo/count_reg[2]/D
1.584,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[1].r/u_allocator/output_locked_reg[3]/D
1.591,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc0_fifo/credit_valid_reg/D
1.591,20,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_eject_fifo/count_reg[1]/D
1.595,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/D
1.595,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc0_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/SP/I
1.597,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]/D
1.598,20,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_eject_fifo/count_reg[2]/D
1.601,17,3,3,intra,u_mesh/GEN_R[3].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[3].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/D
1.604,17,3,3,intra,u_mesh/GEN_R[3].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[3].r/u_eject_fifo/wr_ptr_reg[2]/CE
1.604,17,3,3,intra,u_mesh/GEN_R[3].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[3].r/u_eject_fifo/wr_ptr_reg[3]/CE
1.604,17,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_datapath/north_vc1_fifo/credit_valid_reg/D
1.608,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/credit_valid_reg/D
1.622,20,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_eject_fifo/count_reg[3]/D
1.627,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/east_vc0_fifo/credit_valid_reg/D
1.635,19,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_eject_fifo/wr_ptr_reg[0]/CE
1.635,19,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_eject_fifo/wr_ptr_reg[1]/CE
1.641,18,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]/D
1.642,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc2_fifo/rd_ptr_reg[0]/D
1.647,20,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_eject_fifo/count_reg[3]/D
1.648,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc2_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/DP/I
1.651,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[0].r/u_allocator/output_owner_reg[4][1]/CE
1.651,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[0].r/u_allocator/output_owner_reg[4][2]/CE
1.651,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[0].r/u_allocator/output_owner_reg[4][3]/CE
1.656,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/credit_valid_reg/D
1.659,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc2_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/DP/I
1.673,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_allocator/output_owner_reg[3][1]/D
1.674,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/D
1.681,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/local_vc1_fifo/count_reg[2]/D
1.686,19,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_eject_fifo/fifo_mem_reg[0][vc_id]_0_15_1_1/DP/I
1.686,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]/D
1.689,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc2_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/SP/I
1.691,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/rd_ptr_reg[1]/D
1.694,19,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_allocator/output_locked_reg[1]/D
1.697,19,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_allocator/output_owner_reg[1][1]/D
1.698,19,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_eject_fifo/fifo_mem_reg[0][flit_type]_0_15_0_0/SP/I
1.698,19,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/SP/I
1.702,19,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/D
1.702,18,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_allocator/output_owner_reg[0][2]/CE
1.704,19,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[0].r/u_datapath/east_vc2_fifo/rd_ptr_reg[1]/D
1.713,19,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_allocator/output_owner_reg[1][2]/D
1.713,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/south_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[0].r/u_allocator/output_owner_reg[4][0]/CE
1.722,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_allocator/output_owner_reg[3][2]/D
1.725,19,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/west_vc1_fifo/credit_valid_reg/D
1.727,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/rd_ptr_reg[0]/D
1.727,19,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_allocator/output_owner_reg[4][1]/CE
1.730,19,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/credit_valid_reg/D
1.732,19,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_allocator/output_locked_reg[1]/D
1.733,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/D
1.735,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/rd_ptr_reg[0]/D
1.736,19,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/SP/I
1.756,20,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_allocator/output_locked_reg[1]/D
1.760,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/D
1.760,18,0,0,intra,u_mesh/GEN_R[0].r/u_datapath/east_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[0].r/u_datapath/east_vc0_fifo/rd_ptr_reg[1]/D
1.764,18,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/D
1.772,19,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_allocator/output_owner_reg[4][2]/CE
1.772,19,2,2,intra,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[2].r/u_allocator/output_owner_reg[4][3]/CE
1.773,18,3,3,intra,u_mesh/GEN_R[3].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[3].r/u_eject_fifo/count_reg[2]/D
1.776,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/credit_valid_reg/D
1.788,19,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/west_vc1_fifo/rd_ptr_reg[0]/D
1.794,18,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[1]_replica/D
1.802,18,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[1]/D
1.807,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]/D
1.808,18,5,5,intra,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[1]_replica_1/D
1.810,18,1,1,intra,u_mesh/GEN_R[1].r/u_datapath/west_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc0_fifo/rd_ptr_reg[0]/D
1.811,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[4].r/u_allocator/output_owner_reg[3][0]/D
1.811,18,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc2_fifo/rd_ptr_reg[1]/D
